"id","age","gender","traffic_source","category","retail_price"
73115,56,"M","Search","Underwear",28
73764,60,"M","Organic","Underwear",28
74248,43,"F","Organic","Active",28
74534,42,"M","Search","Fashion Hoodies & Sweatshirts",28
76428,61,"M","Organic","Underwear",28
76944,17,"F","Organic","Intimates",28
77370,58,"F","Organic","Maternity",28
77450,55,"M","Display","Tops & Tees",28
77714,57,"M","Facebook","Underwear",28
77845,35,"F","Facebook","Tops & Tees",28
78599,38,"M","Organic","Swim",28
78640,50,"M","Search","Underwear",28
78676,16,"M","Search","Fashion Hoodies & Sweatshirts",28
79154,54,"M","Search","Underwear",28
80685,61,"M","Organic","Sweaters",28
81527,21,"M","Facebook","Sweaters",28
82813,27,"F","Search","Intimates",28
83409,67,"M","Organic","Swim",28
83913,33,"F","Search","Tops & Tees",28
84164,61,"M","Search","Sweaters",28
85126,44,"M","Search","Sweaters",28
85256,66,"F","Search","Plus",28
85704,37,"M","Search","Underwear",28
86578,66,"F","Search","Accessories",28
87592,42,"F","Search","Swim",28
87912,57,"M","Search","Underwear",28
88599,36,"M","Organic","Socks",28
89253,23,"F","Facebook","Active",28
89911,70,"M","Facebook","Underwear",28
90082,54,"M","Search","Underwear",28
91118,69,"F","Search","Intimates",28
91687,57,"F","Organic","Socks & Hosiery",28
94737,20,"M","Search","Underwear",28
95606,28,"M","Organic","Swim",28
96324,15,"M","Search","Tops & Tees",28
97191,67,"M","Search","Underwear",28
98855,30,"M","Email","Shorts",28
98878,40,"F","Search","Intimates",28
98879,54,"M","Organic","Underwear",28
99275,25,"F","Organic","Leggings",28
2754,36,"M","Search","Underwear",28
5673,28,"F","Search","Intimates",28
7829,15,"F","Search","Intimates",28
9297,34,"M","Facebook","Underwear",28
9932,34,"M","Search","Sleep & Lounge",28
12554,41,"F","Search","Intimates",28
17153,56,"F","Organic","Plus",28
20645,44,"M","Organic","Underwear",28
21376,19,"F","Search","Socks & Hosiery",28
24320,61,"M","Organic","Underwear",28
24440,53,"M","Organic","Accessories",28
25559,22,"M","Search","Underwear",28
26606,16,"M","Organic","Underwear",28
30165,60,"M","Search","Sweaters",28
30664,65,"F","Search","Shorts",28
30664,65,"F","Search","Pants & Capris",28
32543,13,"M","Organic","Socks",28
37448,16,"M","Search","Underwear",28
37539,67,"M","Search","Underwear",28
40210,46,"M","Display","Underwear",28
43321,70,"M","Search","Underwear",28
49063,62,"M","Search","Tops & Tees",28
49082,33,"M","Organic","Active",28
51062,56,"F","Organic","Maternity",28
53105,63,"F","Search","Swim",28
53242,16,"M","Display","Underwear",28
56713,36,"M","Search","Underwear",28
57755,25,"F","Facebook","Active",28
59479,48,"F","Search","Intimates",28
61345,29,"F","Search","Intimates",28
76804,28,"M","Search","Tops & Tees",28
77522,52,"M","Search","Sweaters",28
78779,56,"F","Search","Accessories",28
79294,25,"M","Facebook","Sweaters",28
82633,20,"M","Search","Accessories",28
87856,46,"F","Display","Intimates",28
88077,46,"M","Search","Accessories",28
88438,46,"M","Search","Underwear",28
88905,14,"F","Search","Intimates",28
89119,68,"M","Search","Underwear",28
89155,21,"M","Search","Socks",28
90615,21,"M","Search","Fashion Hoodies & Sweatshirts",28
91644,42,"M","Search","Underwear",28
93142,51,"F","Search","Intimates",28
95552,30,"F","Search","Accessories",28
95701,65,"M","Search","Sweaters",28
96966,26,"F","Search","Active",28
98229,63,"M","Facebook","Underwear",28
98642,41,"F","Search","Socks & Hosiery",28
99790,34,"M","Email","Underwear",28
2869,23,"F","Facebook","Socks & Hosiery",29
3302,39,"M","Display","Sleep & Lounge",29
4945,43,"F","Search","Intimates",29
5465,31,"M","Organic","Underwear",29
9922,53,"F","Search","Intimates",29
16130,58,"F","Search","Leggings",29
17144,20,"F","Organic","Accessories",29
17161,41,"F","Organic","Sleep & Lounge",29
17870,35,"F","Search","Blazers & Jackets",29
19388,57,"F","Display","Socks & Hosiery",29
26035,69,"F","Organic","Leggings",29
26492,54,"F","Display","Sweaters",29
32690,35,"F","Search","Intimates",29
33873,23,"M","Display","Socks",29
35729,25,"M","Search","Swim",29
42902,60,"M","Organic","Underwear",29
44207,56,"F","Display","Socks & Hosiery",29
44412,50,"M","Email","Tops & Tees",29
44458,39,"F","Search","Intimates",29
46459,54,"F","Display","Leggings",29
48263,39,"F","Organic","Intimates",29
52384,16,"F","Search","Jumpsuits & Rompers",29
59561,19,"M","Search","Active",29
60703,16,"F","Email","Accessories",29
60849,41,"M","Search","Sleep & Lounge",29
61806,62,"F","Email","Plus",29
62318,69,"F","Search","Plus",29
64368,37,"M","Search","Swim",29
64592,34,"M","Search","Underwear",29
67713,53,"F","Facebook","Socks & Hosiery",29
69181,15,"F","Search","Intimates",29
71052,57,"F","Display","Swim",29
72544,18,"F","Email","Socks & Hosiery",29
79045,47,"M","Search","Underwear",29
80153,47,"F","Search","Skirts",29
80635,23,"F","Search","Maternity",29
81099,19,"F","Search","Intimates",29
82496,26,"M","Search","Underwear",29
84406,63,"M","Display","Underwear",29
86632,53,"M","Organic","Active",29
93490,17,"F","Organic","Active",29
95758,50,"M","Search","Swim",29
96162,49,"F","Search","Maternity",29
96874,52,"M","Search","Socks",29
98493,43,"F","Search","Intimates",29
1942,35,"M","Email","Tops & Tees",29
10515,35,"F","Search","Sweaters",29
11966,39,"M","Search","Underwear",29
31364,25,"M","Facebook","Underwear",29
33638,41,"F","Search","Sleep & Lounge",29
37797,44,"M","Search","Sweaters",29
43007,34,"M","Search","Socks",29
46156,22,"F","Search","Swim",29
62056,23,"M","Search","Pants",29
64284,47,"F","Organic","Maternity",29
66416,59,"F","Search","Maternity",29
87012,30,"F","Search","Sleep & Lounge",29
91541,36,"F","Email","Intimates",29
98434,55,"F","Search","Plus",29
1641,52,"M","Search","Socks",30
1886,40,"M","Search","Sweaters",30
2025,69,"F","Search","Sweaters",30
3445,68,"M","Facebook","Active",30
3724,44,"M","Search","Underwear",30
4152,55,"M","Search","Active",30
4465,37,"F","Search","Active",30
4580,36,"M","Search","Accessories",30
4728,20,"F","Search","Tops & Tees",30
4788,23,"M","Search","Underwear",30
4834,47,"M","Search","Accessories",30
5161,53,"M","Search","Underwear",30
6712,13,"F","Email","Intimates",30
7131,31,"M","Organic","Tops & Tees",30
7203,45,"M","Email","Socks",30
7994,47,"F","Search","Socks & Hosiery",30
10126,44,"F","Search","Accessories",30
10220,68,"M","Facebook","Underwear",30
10447,54,"M","Search","Sleep & Lounge",30
11259,18,"M","Search","Active",30
11962,56,"M","Search","Outerwear & Coats",30
12563,13,"F","Search","Tops & Tees",30
13142,70,"M","Facebook","Underwear",30
13770,43,"M","Display","Underwear",30
13809,13,"M","Organic","Underwear",30
13906,39,"M","Search","Sleep & Lounge",30
14712,12,"M","Search","Sweaters",30
16005,22,"F","Search","Sleep & Lounge",30
16623,65,"M","Search","Fashion Hoodies & Sweatshirts",30
17088,38,"M","Search","Active",30
18681,56,"M","Search","Sweaters",30
18731,50,"F","Search","Sleep & Lounge",30
18969,52,"M","Search","Sweaters",30
19003,61,"M","Search","Sweaters",30
19003,61,"M","Search","Active",30
19119,36,"M","Search","Socks",30
19788,12,"F","Organic","Swim",30
20181,32,"F","Search","Socks & Hosiery",30
21331,67,"M","Search","Tops & Tees",30
22465,19,"M","Organic","Tops & Tees",30
22512,57,"M","Search","Underwear",30
23360,16,"F","Search","Intimates",30
23538,38,"M","Search","Active",30
23766,52,"M","Organic","Underwear",30
23817,26,"M","Search","Tops & Tees",30
24475,43,"M","Email","Pants",30
25060,48,"M","Search","Underwear",30
25095,61,"M","Search","Swim",30
25236,37,"M","Search","Accessories",30
25745,58,"M","Search","Underwear",30
26253,24,"M","Search","Underwear",30
26692,42,"F","Search","Accessories",30
26893,36,"M","Search","Underwear",30
27231,63,"F","Search","Jeans",30
27448,67,"F","Search","Accessories",30
27604,60,"F","Search","Fashion Hoodies & Sweatshirts",30
28259,17,"M","Search","Tops & Tees",30
28688,18,"F","Facebook","Sleep & Lounge",30
30014,67,"F","Organic","Active",30
32189,34,"M","Search","Socks",30
32918,65,"M","Search","Sleep & Lounge",30
33485,39,"M","Search","Socks",30
34779,12,"M","Search","Swim",30
35218,67,"M","Search","Active",30
35575,30,"F","Search","Plus",30
36082,15,"F","Search","Accessories",30
36804,41,"F","Search","Active",30
37009,13,"M","Search","Underwear",30
37591,60,"M","Email","Underwear",30
37836,16,"M","Facebook","Socks",30
38445,20,"M","Search","Active",30
40150,37,"M","Search","Underwear",30
41186,55,"M","Search","Sleep & Lounge",30
41473,15,"M","Facebook","Underwear",30
41701,54,"F","Search","Active",30
42457,32,"M","Search","Sweaters",30
42460,33,"M","Email","Sleep & Lounge",30
42678,62,"F","Search","Fashion Hoodies & Sweatshirts",30
43087,42,"M","Organic","Underwear",30
43645,15,"M","Search","Underwear",30
45787,57,"M","Search","Underwear",30
46040,44,"F","Organic","Plus",30
47313,18,"M","Search","Underwear",30
47547,57,"M","Search","Underwear",30
47557,46,"F","Search","Plus",30
48530,48,"M","Search","Fashion Hoodies & Sweatshirts",30
49077,21,"M","Organic","Underwear",30
49361,62,"F","Email","Socks & Hosiery",30
49973,34,"F","Search","Active",30
51922,51,"M","Search","Underwear",30
54158,66,"M","Search","Tops & Tees",30
55929,15,"M","Search","Socks",30
56225,44,"F","Email","Accessories",30
57001,50,"F","Search","Leggings",30
57389,59,"M","Organic","Underwear",30
57669,68,"F","Search","Active",30
58935,59,"M","Search","Sleep & Lounge",30
59817,30,"F","Search","Active",30
60363,42,"M","Search","Sleep & Lounge",30
60843,56,"F","Organic","Socks & Hosiery",30
61232,45,"M","Facebook","Underwear",30
63204,32,"M","Search","Accessories",30
63207,22,"M","Search","Underwear",30
64603,31,"F","Search","Leggings",30
64903,59,"M","Search","Underwear",30
66537,37,"M","Search","Underwear",30
67165,26,"F","Email","Sleep & Lounge",30
67439,59,"F","Search","Plus",30
67565,66,"F","Search","Plus",30
68303,67,"M","Search","Underwear",30
69186,52,"M","Search","Underwear",30
69365,55,"M","Search","Underwear",30
71387,35,"F","Display","Plus",30
74035,55,"M","Search","Accessories",30
74075,43,"M","Search","Underwear",30
74753,13,"M","Search","Accessories",30
75538,39,"F","Search","Accessories",30
76262,36,"M","Organic","Jeans",30
76609,30,"F","Organic","Accessories",30
78180,38,"M","Search","Underwear",30
78280,46,"M","Organic","Accessories",30
78710,64,"M","Organic","Underwear",30
78945,59,"M","Search","Underwear",30
79822,49,"M","Organic","Shorts",30
79866,42,"M","Search","Sweaters",30
82258,36,"M","Search","Socks",30
82397,20,"M","Search","Underwear",30
82411,66,"F","Search","Sleep & Lounge",30
82481,41,"M","Search","Socks",30
82698,61,"F","Email","Accessories",30
83021,60,"F","Search","Socks & Hosiery",30
83506,16,"F","Display","Swim",30
84655,56,"M","Email","Active",30
84924,26,"M","Organic","Sleep & Lounge",30
85754,52,"F","Search","Active",30
88176,30,"F","Display","Intimates",30
89028,13,"F","Search","Plus",30
89323,40,"F","Organic","Accessories",30
90057,28,"M","Search","Active",30
90247,56,"M","Search","Sleep & Lounge",30
90259,60,"M","Search","Active",30
90312,64,"M","Search","Underwear",30
90374,12,"M","Display","Underwear",30
91315,21,"M","Search","Accessories",30
91426,64,"M","Search","Underwear",30
91872,66,"M","Search","Socks",30
92702,43,"F","Search","Socks & Hosiery",30
93322,65,"F","Search","Accessories",30
93359,54,"F","Search","Plus",30
93727,25,"F","Search","Maternity",30
94444,39,"M","Organic","Swim",30
95027,59,"M","Organic","Tops & Tees",30
95326,45,"M","Search","Active",30
95746,57,"M","Search","Underwear",30
95902,62,"M","Search","Underwear",30
96380,19,"M","Search","Accessories",30
96496,56,"M","Search","Underwear",30
96633,50,"M","Search","Underwear",30
98847,46,"M","Search","Socks",30
98906,63,"M","Search","Underwear",30
99141,69,"M","Organic","Active",30
770,56,"M","Organic","Underwear",30
4185,69,"M","Email","Jeans",30
5738,24,"M","Search","Underwear",30
6443,62,"M","Search","Underwear",30
7131,31,"M","Organic","Pants",30
7939,68,"F","Email","Sleep & Lounge",30
7952,46,"F","Search","Intimates",30
9126,45,"M","Facebook","Jeans",30
9437,14,"F","Organic","Pants & Capris",30
10049,12,"M","Search","Underwear",30
13593,31,"F","Organic","Sleep & Lounge",30
16188,20,"M","Search","Socks",30
20379,41,"M","Organic","Underwear",30
21699,16,"F","Organic","Socks & Hosiery",30
23949,17,"F","Search","Swim",30
30211,51,"F","Organic","Accessories",30
34195,67,"F","Search","Jeans",30
35019,57,"M","Search","Active",30
35554,55,"F","Email","Accessories",30
39889,63,"M","Search","Swim",30
41468,58,"M","Search","Sweaters",30
42611,63,"M","Search","Active",30
45584,21,"F","Search","Plus",30
50785,45,"M","Display","Sleep & Lounge",30
52670,12,"M","Search","Shorts",30
55841,68,"M","Search","Active",30
56885,66,"F","Search","Active",30
58017,47,"M","Facebook","Pants",30
59217,19,"M","Search","Underwear",30
59229,45,"M","Search","Tops & Tees",30
64172,67,"F","Search","Accessories",30
65897,62,"F","Search","Maternity",30
66905,44,"F","Search","Socks & Hosiery",30
69154,16,"F","Display","Plus",30
69173,42,"M","Search","Underwear",30
69232,67,"M","Search","Sleep & Lounge",30
75231,44,"M","Search","Outerwear & Coats",30
76320,31,"F","Search","Accessories",30
77450,55,"M","Display","Tops & Tees",30
78186,52,"M","Search","Accessories",30
80128,56,"F","Search","Tops & Tees",30
81687,36,"M","Search","Underwear",30
83696,64,"M","Search","Tops & Tees",30
85065,44,"M","Facebook","Sleep & Lounge",30
85533,27,"M","Search","Accessories",30
85866,49,"M","Search","Underwear",30
85942,63,"M","Organic","Shorts",30
88934,24,"M","Search","Underwear",30
89811,26,"F","Search","Intimates",30
90082,54,"M","Search","Underwear",30
91774,49,"M","Display","Underwear",30
92426,59,"M","Search","Tops & Tees",30
96385,33,"M","Search","Underwear",30
97533,24,"M","Organic","Tops & Tees",30
97829,13,"M","Facebook","Underwear",30
98969,58,"M","Search","Sweaters",30
11914,61,"F","Organic","Intimates",31
11940,25,"M","Search","Tops & Tees",31
16754,43,"F","Search","Jumpsuits & Rompers",31
21109,69,"F","Search","Jumpsuits & Rompers",31
24073,18,"M","Organic","Underwear",31
34976,15,"M","Search","Underwear",31
40362,59,"F","Search","Plus",31
44217,57,"F","Search","Pants & Capris",31
53284,13,"M","Search","Underwear",31
56934,53,"F","Email","Intimates",31
57185,24,"F","Organic","Intimates",31
61654,38,"M","Search","Underwear",31
63167,60,"M","Facebook","Underwear",31
75668,23,"M","Search","Underwear",31
83059,49,"M","Search","Underwear",31
96627,24,"M","Search","Underwear",31
7924,38,"M","Search","Tops & Tees",31
8914,58,"F","Facebook","Maternity",31
56976,15,"F","Facebook","Intimates",31
63331,12,"F","Search","Maternity",31
78459,41,"F","Display","Maternity",31
1033,70,"F","Search","Shorts",32
1067,52,"F","Search","Maternity",32
1251,42,"M","Search","Underwear",32
2136,45,"F","Search","Shorts",32
2302,16,"F","Search","Intimates",32
2711,54,"M","Search","Sleep & Lounge",32
5029,23,"M","Organic","Tops & Tees",32
7798,57,"M","Search","Tops & Tees",32
8098,52,"F","Search","Intimates",32
8679,13,"M","Search","Sleep & Lounge",32
8692,62,"F","Search","Jeans",32
9922,53,"F","Search","Shorts",32
11125,61,"F","Search","Intimates",32
11906,70,"M","Search","Sleep & Lounge",32
12589,65,"F","Search","Intimates",32
12942,20,"F","Search","Active",32
13005,36,"M","Organic","Underwear",32
13691,24,"M","Display","Sleep & Lounge",32
14883,28,"F","Search","Swim",32
15540,66,"M","Search","Underwear",32
18731,50,"F","Search","Plus",32
18868,52,"M","Organic","Tops & Tees",32
19381,20,"F","Search","Maternity",32
19391,32,"M","Search","Tops & Tees",32
20449,67,"M","Organic","Tops & Tees",32
20678,46,"M","Search","Underwear",32
21212,39,"M","Search","Tops & Tees",32
22396,18,"M","Organic","Sleep & Lounge",32
22453,56,"F","Search","Socks & Hosiery",32
22712,28,"F","Search","Swim",32
23134,22,"F","Search","Jeans",32
23803,12,"F","Search","Sleep & Lounge",32
24305,53,"F","Search","Intimates",32
24473,23,"F","Organic","Intimates",32
25561,52,"M","Search","Underwear",32
26395,36,"F","Email","Maternity",32
26523,19,"M","Search","Underwear",32
27858,13,"F","Search","Socks & Hosiery",32
28933,53,"M","Search","Underwear",32
29037,26,"F","Search","Intimates",32
30326,66,"F","Organic","Sleep & Lounge",32
31253,15,"M","Search","Sleep & Lounge",32
31839,56,"M","Search","Sleep & Lounge",32
32463,43,"F","Search","Shorts",32
33291,42,"F","Search","Intimates",32
33722,42,"M","Search","Underwear",32
34560,27,"M","Search","Underwear",32
35242,48,"M","Search","Underwear",32
35456,41,"F","Search","Intimates",32
35480,37,"F","Search","Socks & Hosiery",32
35747,18,"F","Email","Socks & Hosiery",32
36160,53,"F","Organic","Fashion Hoodies & Sweatshirts",32
36803,30,"F","Organic","Intimates",32
37044,59,"M","Search","Underwear",32
38376,36,"F","Search","Sleep & Lounge",32
38436,57,"F","Search","Active",32
39303,43,"F","Search","Maternity",32
39328,39,"M","Search","Underwear",32
40137,12,"M","Search","Underwear",32
40532,48,"F","Search","Intimates",32
40581,22,"M","Search","Underwear",32
40891,37,"F","Facebook","Intimates",32
